Glucose Concentration,ATP Threshold,Virus Partition Ratio,Host Lifespan,Virus Mass
500, 0.7121, 0, 315, 1.4954023657800003e-08
500, 0.7121, 0.05, 315, 1.4954023657990003e-08
500, 0.7121, 0.1, 315, 1.4954023657385007e-08
500, 0.7121, 0.2, 315, 1.4954023657715002e-08
500, 0.7121, 0.25, 315, 1.4954023657590002e-08
